lat,long,City,State
41.010017,-97.999955,Hamilton,NE
31.314704,-96.619475,Limestone,TX
44.94658,-92.196538,Saint Croix,WI
43.888507,-71.636142,Grafton,NH
34.362839,-117.6249,San Bernardino,CA
40.725525,-105.031844,Larimer,CO
40.230877,-96.512145,Gage,NE
39.393889,-96.413333,Pottawatomie,KS
35.386197,-85.655097,Grundy,TN
64.557656,-149.086744,Yukon Koyukuk,AK
36.017213,-88.610036,Carroll,TN
38.378214,-88.359323,Wayne,IL
31.229547,-103.053815,Pecos,TX
48.22119,-97.802238,Walsh,ND
35.083935,-96.376968,Hughes,OK
40.971876,-73.718068,Westchester,NY
42.861384,-106.263886,Natrona,WY
39.90356,-100.813935,Rawlins,KS
35.217133,-79.256189,Moore,NC
33.196485,-95.471125,Hopkins,TX
42.105521,-83.279525,Wayne,MI
43.898751,-111.668145,Fremont,ID
39.451422,-98.953875,Osborne,KS
42.432051,-73.668322,Columbia,NY
37.493611,-76.340556,Mathews,VA
42.821389,-83.150278,Oakland,MI
19.480066,-155.19743,Hawaii,HI
41.360294,-95.626997,Pottawattamie,IA
42.349372,-94.281963,Webster,IA
45.193399,-87.806243,Marinette,WI
34.246111,-117.208889,San Bernardino,CA
42.523275,-77.169108,Steuben,NY
42.411199,-71.051448,Middlesex,MA
42.109388,-71.175872,Norfolk,MA
38.854994,-104.905839,El Paso,CO
47.119973,-99.527892,Kidder,ND
45.450345,-98.105814,Brown,SD
39.198593,-90.154225,Jersey,IL
37.027292,-81.996883,Russell,VA
40.844064,-111.904116,Davis,UT
45.464722,-108.851667,Carbon,MT
39.331223,-85.473532,Decatur,IN
37.296153,-93.425861,Greene,MO
39.6368,-80.018,Monongalia,WV
41.029687,-91.317548,Des Moines,IA
42.937345,-114.711966,Gooding,ID
43.93,90.27,Volk Fld,WI
40.42,-86.041389,Howard,IN
45.754888,-84.447035,Mackinac,MI
39.46667,-105.374116,Jefferson,CO
44.718424,-75.269364,Saint Lawrence,NY
44.976439,-71.560214,Essex,VT
42.859393,-90.380361,Iowa,WI
39.447182,-89.780535,Macoupin,IL
43.277395,-122.963846,Douglas,OR
37.094722,-89.775278,Scott,MO
33.924275,-118.411924,Los Angeles,CA
40.038588,-82.09976,Muskingum,OH
41.700212,-70.371985,Barnstable,MA
33.130059,-100.234372,Stonewall,TX
38.893671,-121.996577,Yolo,CA
35.2269,-80.8433,Mecklenburg,NC
40.8825,-86.745278,White,IN
40.320256,-80.625021,Jefferson,OH
42.802714,-72.501474,Cheshire,NH
30.290596,-87.555888,Baldwin,AL
44.582222,-117.463611,Baker,OR
39.715358,-95.274377,Doniphan,KS
29.27,94.87,Galveston,TX
34.947522,-93.401728,Yell,AR
41.005932,-91.132142,Des Moines,IA
32.765235,-95.597102,Wood,TX
36.490038,-121.410347,Monterey,CA
36.008507,-82.562301,Unicoi,TN
36.785,-118.912778,Fresno,CA
43.933065,-93.954247,Blue Earth,MN
33.370983,-96.944554,Denton,TX
33.852862,-86.819849,Jefferson,AL
41.91549,-71.679483,Providence,RI
36.457424,-105.069694,Colfax,NM
40.607185,-83.958475,Auglaize,OH
41.604057,-76.259785,Bradford,PA
43.272443,-78.706972,Niagara,NY
42.933244,-75.381466,Oneida,NY
29.569992,-97.103122,Lavaca,TX
41.48877,-100.483105,Logan,NE
41.535619,-93.072551,Jasper,IA
30.455,-97.716667,Travis,TX
35.404988,-92.133334,Cleburne,AR
38.472783,-90.528127,Jefferson,MO
41.078889,-89.633056,Marshall,IL
40.383944,-79.807881,Allegheny,PA
37.682843,-93.100699,Dallas,MO
30.631667,-81.606667,Nassau,FL
33.926116,-83.728227,Barrow,GA
46.01525,-95.695067,Douglas,MN
33.484731,-93.31212,Nevada,AR
26.832749,-81.218776,Glades,FL
39.266689,-77.51011,Frederick,MD
29.039275,-95.440119,Brazoria,TX
37.150734,-94.435938,Jasper,MO
43.989629,-89.814875,Adams,WI
43.822628,-96.005392,Nobles,MN
37.89511,-86.215515,Meade,KY
33.124688,-80.403398,Dorchester,SC
34.3216,-118.7027,Ventura,CA
42.662981,-84.17013,Ingham,MI
42.620672,-96.87085,Dixon,NE
41.33,124.28,Eureka,CA
38.855,-90.861111,Saint Charles,MO
27.196834,-80.253786,Martin,FL
41.094167,-96.053611,Sarpy,NE
38.331071,-112.993377,Beaver,UT
41.370076,-75.739075,Lackawanna,PA
18.028889,-67.169444,Cabo Rojo,PR
34.737928,-80.190966,Chesterfield,SC
38.631832,-90.614185,Saint Louis,MO
47.269546,-109.456246,Fergus,MT
46.588124,-89.597296,Ontonagon,MI
33.469862,-95.193725,Red River,TX
37.635796,-105.806866,Alamosa,CO
38.912217,-77.017691,District Of Columbia,DC
40.362024,-75.318953,Bucks,PA
43.008611,-77.465,Ontario,NY
41.633847,-80.148787,Crawford,PA
37.844444,-82.055278,Logan,WV
40.924385,-111.407108,Summit,UT
42.439442,-76.829219,Schuyler,NY
42.244085,-75.287057,Delaware,NY
39.29537,-80.242692,Harrison,WV
33.57,86.75,Birmingham,AL
35.051944,-88.241667,Hardin,TN
41.07649,-96.143811,Sarpy,NE
41.442778,-80.208056,Mercer,PA
40.174822,-74.851923,Bucks,PA
40.80644,-72.856608,Suffolk,NY
43.103611,-84.513889,Clinton,MI
33.7152,-118.0088,Orange,CA
18.435833,-66.614167,Arecibo,PR
34.075627,-84.647741,Cobb,GA
38.240834,-122.042003,Solano,CA
44.341327,-84.742175,Roscommon,MI
45.202962,-88.998325,Langlade,WI
41.332253,-81.14644,Portage,OH
35.357276,-80.204363,Stanly,NC
40.750323,-78.535238,Clearfield,PA
39.259208,-84.78368,Hamilton,OH
34.258784,-86.030575,De Kalb,AL
41.025573,-73.92288,Rockland,NY
42.289741,-96.079553,Woodbury,IA
44.285151,-87.805482,Manitowoc,WI
46.294883,-92.830931,Pine,MN
42.514393,-72.918289,Hampshire,MA
37.950569,-87.856887,Posey,IN
33.758846,-92.193909,Cleveland,AR
48.507978,-101.31955,Renville,ND
43.41878,-97.277066,Turner,SD
38.94236,-84.09195,Clermont,OH
43.207375,-90.456998,Grant,WI
38.853333,-78.135278,Rappahannock,VA
39.038333,-83.748611,Highland,OH
32.550997,-85.89781,Elmore,AL
37.274385,-86.178112,Edmonson,KY
40.803456,-74.189074,Essex,NJ
46.058896,-99.974507,Emmons,ND
35.187498,-98.283513,Caddo,OK
32.666059,-95.487032,Wood,TX
41.258611,-91.374167,Louisa,IA
40.298917,-79.910096,Allegheny,PA
35.555082,-120.710737,San Luis Obispo,CA
46.851248,-101.424453,Morton,ND
43.704532,-72.28496,Grafton,NH
39.358978,-93.301583,Carroll,MO
40.107735,-75.279559,Montgomery,PA
43.538243,-94.614908,Martin,MN
41.309921,-79.053957,Jefferson,PA
44.253937,-91.480453,Trempealeau,WI
40.939062,-81.587079,Summit,OH
29.982187,-93.374973,Cameron,LA
37.122477,-94.161272,Jasper,MO
33.795113,-88.633463,Monroe,MS
30.238307,-96.761276,Fayette,TX
33.985913,-96.162097,Bryan,OK
39.961389,-79.782778,Fayette,PA
33.347406,-105.650994,Lincoln,NM
40.694081,-92.257973,Davis,IA
46.053711,-87.411448,Marquette,MI
40.486111,-76.007778,Berks,PA
44.770885,-94.591207,Renville,MN
41.719444,-70.6125,Barnstable,MA
30.326913,-85.516881,Bay,FL
45.034582,-84.830321,Otsego,MI
38.854167,-77.572222,Prince William,VA
37.168333,-84.64865,Pulaski,KY
43.05566,-123.665465,Douglas,OR
42.307778,-111.998056,Bannock,ID
45.936345,-90.424648,Price,WI
40.479096,-85.958195,Howard,IN
25.909662,-80.247004,Miami-dade,FL
46.675725,-100.297538,Burleigh,ND
37.323518,-90.921994,Reynolds,MO
32.292246,-92.437433,Jackson,LA
44.225253,-95.88377,Lyon,MN
39.834808,-87.255967,Parke,IN
36.989197,-91.709937,Howell,MO
39.256585,-92.708976,Howard,MO
37.998609,-77.878069,Louisa,VA
44.573056,-93.353333,Scott,MN
41.648635,-73.483524,Litchfield,CT
36.426784,-99.402016,Woodward,OK
40.814722,-78.235833,Centre,PA
42.842327,-89.381814,Green,WI
35.18,-120.730833,San Luis Obispo,CA
39.353732,-84.776149,Butler,OH
35.481667,-86.088611,Coffee,TN
44.181873,-117.437269,Malheur,OR
44.740278,-88.444722,Shawano,WI
36.590101,-92.416151,Ozark,MO
36.276847,-85.747533,Jackson,TN
38.097361,-78.969579,Augusta,VA
33.776628,-81.250161,Lexington,SC
38.3242,-77.4685,Stafford,VA
35.220779,-99.482239,Beckham,OK
43.218898,-71.696299,Merrimack,NH
38.971389,-86.828889,Greene,IN
44.975726,-90.604862,Clark,WI
38.749722,-77.962222,Fauquier,VA
33.078483,-86.553606,Shelby,AL
39.365102,-123.798489,Mendocino,CA
45.562778,-94.946944,Stearns,MN
39.097208,-95.539733,Jefferson,KS
40.103597,-80.736125,Belmont,OH
43.198014,-93.076402,Cerro Gordo,IA
40.889074,-87.604635,Iroquois,IL
32.5825,-94.753333,Gregg,TX
38.176221,-122.890011,Marin,CA
40.793019,-74.017715,Hudson,NJ
39.076667,-83.844167,Highland,OH
37.387778,-84.331667,Rockcastle,KY
41.8,78.63,Bradford,PA
35.731343,-81.216455,Catawba,NC
45.707426,-97.930078,Marshall,SD
30.496734,-93.036847,Allen,LA
41.730029,-74.754873,Sullivan,NY
43.287361,-103.811018,Fall River,SD
45.769768,-99.615926,Mcpherson,SD
39.329628,-76.734064,Baltimore,MD
43.606389,-106.195556,Johnson,WY
33.344516,-96.563862,Collin,TX
32.695831,-110.656788,Pinal,AZ
44.92,97.15,Watertown,SD
33.328613,-85.734609,Clay,AL
29.796996,-82.480531,Alachua,FL
60.153746,-164.210294,Bethel,AK
36.631437,-78.535294,Mecklenburg,VA
39.863037,-100.960352,Rawlins,KS
40.787645,-83.689371,Hardin,OH
53.88,166.53,Dutch Harbor,AK
36.204039,-116.014661,Nye,NV
42.415055,-73.817033,Greene,NY
39.725398,-104.427284,Adams,CO
34.167865,-97.602867,Jefferson,OK
42.417216,-78.186704,Allegany,NY
38.537273,-85.524438,Clark,IN
45.083789,-120.664895,Sherman,OR
36.8055,-114.0663,Clark,NV
35.359444,-79.11,Harnett,NC
34.106005,-84.511683,Cherokee,GA
35.076667,-82.132778,Spartanburg,SC
29.745286,-96.46312,Colorado,TX
46.1,97.15,Lidgerwood,ND
41.59821,-84.614703,Williams,OH
34.536753,-112.256665,Yavapai,AZ
41.463045,-95.8802,Pottawattamie,IA
33.563071,-117.273838,Riverside,CA
33.606104,-112.279701,Maricopa,AZ
41.70057,-86.242893,St Joseph,IN
27.472686,-82.700642,Manatee,FL
45.784427,-93.553658,Mille Lacs,MN
42.664548,-77.05687,Yates,NY
44.409147,-96.199913,Lincoln,MN
41.820369,-93.158332,Jasper,IA
36.147237,-119.079163,Tulare,CA
40.129444,-75.638056,Chester,PA
34.260735,-90.281602,Quitman,MS
38.190833,-121.087222,San Joaquin,CA
31.49721,-95.444713,Houston,TX
40.812527,-80.207312,Beaver,PA
39.220931,-84.118764,Clermont,OH
40.293333,-75.433333,Montgomery,PA
32.23922,-90.424088,Hinds,MS
35.398063,-92.558167,Conway,AR
28.899722,-82.374722,Citrus,FL
41.530556,-84.229722,Fulton,OH
39.930246,-74.196145,Ocean,NJ
39.155556,-120.215,Placer,CA
40.880611,-85.157041,Wells,IN
39.558056,-80.181944,Marion,WV
48.748957,-122.488676,Whatcom,WA
32.725315,-98.270262,Palo Pinto,TX
37.889885,-122.472627,Marin,CA
40.642222,-79.851111,Allegheny,PA
43.321111,-123.339444,Douglas,OR
40.286111,-86.770833,Tippecanoe,IN
35.197065,-95.317545,Haskell,OK
43.223961,-72.801756,Windham,VT
38.37,110.72,Hanksville,UT
41.183151,-96.988226,Butler,NE
42.650552,-78.878077,Erie,NY
30.532906,-93.464986,Beauregard,LA
41.169745,-102.657034,Cheyenne,NE
35.267222,-89.768611,Shelby,TN
42.525609,-85.86608,Allegan,MI
30.799139,-91.052251,East Feliciana,LA
33.581913,-96.273533,Fannin,TX
46.899556,-116.828728,Latah,ID
38.77682,-76.075775,Talbot,MD
43.738096,-87.78673,Sheboygan,WI
37.581891,-83.702337,Lee,KY
37.80835,-85.461343,Nelson,KY
42.30086,-93.548979,Hamilton,IA
44.947861,-74.594737,Franklin,NY
31.9125,-94.623505,Rusk,TX
40.191807,-79.036179,Somerset,PA
41.012845,-74.333756,Passaic,NJ
40.866667,-124.081667,Humboldt,CA
42.890959,-76.106116,Onondaga,NY
34.07,106.9,Socorro,NM
32.377246,-97.880208,Hood,TX
34.436792,-85.712394,De Kalb,AL
35.15512,-89.676004,Shelby,TN
36.878915,-99.900253,Harper,OK
37.553013,-77.074242,New Kent,VA
43.303413,-88.002867,Ozaukee,WI
18.258333,-66.105,Aguas Buenas,PR
31.859167,-97.379444,Bosque,TX
34.989009,-79.22276,Hoke,NC
44.43747,-90.189174,Wood,WI
41.808932,-88.327424,Kane,IL
32.077778,-87.281389,Wilcox,AL
34.953481,-85.296785,Walker,GA
37.588921,-87.525489,Webster,KY
37.239797,-90.958851,Reynolds,MO
29.052,-82.042,Marion,FL
42.903034,-77.727398,Livingston,NY
39.642778,-77.635278,Washington,MD
31.710474,-90.825922,Jefferson,MS
32.264237,-82.133274,Tattnall,GA
42.266455,-72.082129,Worcester,MA
64.931668,-161.149957,Nome,AK
33.0562,-80.0759,Berkeley,SC
34.624074,-105.192558,Guadalupe,NM
41.978266,-77.11355,Tioga,PA
37.861643,-97.262146,Sedgwick,KS
43.551278,-71.020005,Carroll,NH
43.035103,-98.830757,Gregory,SD
44.234984,-96.501095,Brookings,SD
41.771782,-76.171696,Bradford,PA
30.851628,-88.053312,Mobile,AL
43.695701,-124.105476,Douglas,OR
35.921429,-98.708058,Dewey,OK
38.785458,-89.821376,Madison,IL
40.587697,-73.659467,Nassau,NY
38.709996,-92.082983,Callaway,MO
44.857778,-74.033889,Franklin,NY
33.973237,-97.761359,Jefferson,OK
32.521389,-81.533333,Screven,GA
20.761635,-156.039659,Maui,HI
38.453124,-93.191529,Benton,MO
46.354167,-85.15,Chippewa,MI
42.427036,-97.087381,Cedar,NE
42.050658,-72.5676,Hampden,MA
34.659525,-98.40041,Comanche,OK
40.521853,-94.169059,Harrison,MO
38.227521,-76.520963,Saint Marys,MD
39.541553,-80.643697,Wetzel,WV
36.964444,-120.652222,Merced,CA
43.454923,-98.523338,Douglas,SD
44.808056,-72.276269,Orleans,VT
40.996667,-96.194817,Cass,NE
43.874972,-73.213312,Addison,VT
38.662901,-86.913658,Martin,IN
48.136667,-123.732778,Clallam,WA
41.656321,-85.019803,Steuben,IN
30.338817,-97.532295,Travis,TX
34.748342,-92.281939,Pulaski,AR
38.084664,-77.439879,Caroline,VA
42.615174,-72.764124,Franklin,MA
56.827134,-133.160683,Wrangell Petersburg,AK
38.637065,-76.877787,Charles,MD
41.718014,-95.386978,Shelby,IA
40.365556,-79.6225,Westmoreland,PA
35.915556,-109.029167,Apache,AZ
43.713604,-95.738945,Nobles,MN
33.61616,-88.826712,Clay,MS
33.561693,-93.303891,Nevada,AR
33.073375,-97.309254,Denton,TX
41.161494,-86.029918,Kosciusko,IN
39.897927,-90.363595,Cass,IL
43.491615,-72.057855,Sullivan,NH
42.505261,-77.002773,Yates,NY
41.262129,-101.628218,Keith,NE
37.407631,-119.723251,Madera,CA
25.9,97.43,Brownsville,TX
41.383492,-96.569115,Saunders,NE
32.031944,-95.417222,Cherokee,TX
32.105183,-97.365183,Hill,TX
32.8435,-97.7047,Parker,TX
30.599167,-96.770556,Burleson,TX
46.44482,-90.1975,Iron,WI
39.317824,-82.102011,Athens,OH
29.605655,-98.037591,Guadalupe,TX
36.977524,-93.106483,Christian,MO
43.310149,-114.086065,Blaine,ID
29.717835,-90.599908,Lafourche,LA
40.821754,-73.375472,Suffolk,NY
43.09765,-94.003776,Kossuth,IA
43.004964,-89.834455,Dane,WI
29.38,98.58,Kelly AFB,TX
30.932988,-92.954762,Vernon,LA
37.214671,-109.298281,San Juan,UT
39.996944,-82.752222,Licking,OH
48.592387,-97.673846,Pembina,ND
35.40148,-116.644759,San Bernardino,CA
37.545804,-78.460929,Buckingham,VA
30.3823,-86.3509,Walton,FL
39.041561,-84.837104,Boone,KY
39.65,79.92,Morgantown,WV
40.377742,-74.420393,Middlesex,NJ
41.054846,-89.041637,Marshall,IL
40.011121,-85.440747,Henry,IN
26.246667,-98.481111,Hidalgo,TX
43.371899,-92.555372,Howard,IA
42.559953,-112.174649,Bannock,ID
41.596249,-83.345536,Ottawa,OH
44.626969,-92.550146,Pierce,WI
30.891944,-83.738333,Brooks,GA
30.57228,-98.306992,Burnet,TX
40.02,74.6,Mcguire AFB,NJ
38.211389,-77.139722,King George,VA
45.8,108.53,Billings,MT
40.737424,-73.79506,Queens,NY
39.943889,-79.936389,Fayette,PA
39.724722,-77.724722,Franklin,PA
42.37,71.03,Boston,MA
34.941225,-84.764533,Murray,GA
37.937561,-86.595787,Perry,IN
40.439862,-74.199563,Monmouth,NJ
41.82555,-86.691146,Berrien,MI
43.213318,-70.639685,York,ME
43.126484,-72.328052,Cheshire,NH
42.936104,-115.269098,Elmore,ID
42.072979,-88.019075,Cook,IL
32.875041,-95.741786,Rains,TX
35.334426,-81.770652,Rutherford,NC
40.245485,-79.717164,Westmoreland,PA
40.863144,-95.435804,Fremont,IA
38.392388,-77.719519,Culpeper,VA
40.480834,-76.274209,Berks,PA
18.183333,-65.863333,Las Piedras,PR
35.858677,-84.684188,Roane,TN
33.95,117.45,Riverside,CA
37.086474,-89.163687,Pulaski,IL
37.525787,-89.750818,Cape Girardeau,MO
45.020347,-69.279654,Penobscot,ME
38.811856,-88.510046,Clay,IL
48.885635,-103.009793,Divide,ND
37.643056,-75.870833,Accomack,VA
37.637816,-82.35331,Pike,KY
39.207596,-88.24744,Cumberland,IL
39.145114,-95.9553,Shawnee,KS
41.848459,-86.669354,Berrien,MI
38.9975,-87.833056,Crawford,IL
46.762272,-67.840204,Aroostook,ME
41.483251,-85.480427,Noble,IN
32.818889,-103.977222,Eddy,NM
38.163377,-82.789743,Lawrence,KY
33.621111,-84.365833,Clayton,GA
38.644444,-91.187778,Warren,MO
40.664328,-76.332788,Schuylkill,PA
35.318487,-92.331539,Faulkner,AR
40.428511,-98.106272,Clay,NE
41.178778,-76.883933,Lycoming,PA
41.084167,-77.463333,Clinton,PA
44.334621,-73.097955,Chittenden,VT
32.490792,-87.839669,Marengo,AL
40.724722,-124.213889,Humboldt,CA
32.115,-106.663333,Dona Ana,NM
42.17,112.32,Malad City,ID
36.883616,-81.287872,Wythe,VA
34.055676,-118.044381,Los Angeles,CA
42.418147,-71.682847,Worcester,MA
33.625833,-117.692778,Orange,CA
33.198803,-101.821976,Lynn,TX
35.992678,-114.951684,Clark,NV
32.972133,-89.982145,Holmes,MS
37.470274,-105.878602,Alamosa,CO
39.083881,-80.754921,Gilmer,WV
43.126178,-93.4706,Cerro Gordo,IA
40.445833,-74.943889,Hunterdon,NJ
33.318619,-84.026122,Butts,GA
42.3,113.37,Malta,ID
30.29824,-91.179922,Iberville,LA
41.132778,-83.285278,Seneca,OH
37.840899,-120.191809,Tuolumne,CA
39.588889,-89.456111,Christian,IL
42.449901,-74.687059,Delaware,NY
26.6155,-80.1469,Palm Beach,FL
39.944251,-77.990117,Fulton,PA
41.044183,-73.960873,Rockland,NY
41.860278,-72.603611,Hartford,CT
38.261185,-78.97296,Augusta,VA
35.456949,-105.438341,San Miguel,NM
36.753889,-105.612222,Taos,NM
35.42781,-101.173993,Carson,TX
45.827165,-119.72057,Morrow,OR
37.39672,-88.770489,Johnson,IL
46.527956,-89.168028,Ontonagon,MI
40.717927,-74.282874,Union,NJ
40.020195,-79.393387,Fayette,PA
38.993333,-108.740278,Mesa,CO
40.472166,-75.32193,Bucks,PA
41.6425,-72.065833,New London,CT
34.67227,-86.051336,Jackson,AL
38.211603,-104.359686,Pueblo,CO
35.695312,-80.431049,Rowan,NC
31.745006,-92.395182,Grant,LA
45.213091,-67.600826,Washington,ME
31.040233,-87.266365,Escambia,AL
42.679548,-73.588846,Rensselaer,NY
42.229601,-121.786969,Klamath,OR
42.620836,-70.672149,Essex,MA
42.073188,-90.819968,Jackson,IA
41.510485,-122.537122,Siskiyou,CA
46.772754,-97.781198,Barnes,ND
42.579936,-78.258084,Wyoming,NY
32.8703,-108.1143,Grant,NM
33.974296,-101.334564,Floyd,TX
40.981996,-72.30674,Suffolk,NY
39.5,115.97,Eureka,NV
42.18988,-73.082093,Berkshire,MA
34.441442,-91.916265,Jefferson,AR
35.868056,-90.945556,Craighead,AR
44.261944,-68.234444,Hancock,ME
38.956389,-82.858333,Pike,OH
34.735059,-85.641577,De Kalb,AL
39.777778,-77.668889,Franklin,PA
45.074761,-94.191054,Wright,MN
44.534952,-102.215763,Meade,SD
37.253333,-113.283889,Washington,UT
34.638681,-97.940955,Stephens,OK
41.12,111.97,Hill AFB,UT
43.395283,-94.07055,Kossuth,IA
37.386301,-118.44156,Inyo,CA
44.884279,-68.98367,Penobscot,ME
37.251043,-89.008335,Pulaski,IL
42.638826,-74.487046,Schoharie,NY
44.3275,-84.774444,Roscommon,MI
32.848636,-116.986154,San Diego,CA
34.237196,-83.894013,Hall,GA
36.59676,-80.037345,Henry,VA
38.787998,-95.74799,Osage,KS
41.9743,-91.655382,Linn,IA
32.801922,-96.567004,Dallas,TX
40.640193,-97.740263,Fillmore,NE
37.965353,-83.47305,Menifee,KY
45.13,94.52,Litchfield,MN
36.729069,-103.873853,Union,NM
35.706394,-82.631134,Buncombe,NC
38.087429,-95.622655,Coffey,KS
41.704947,-97.999116,Boone,NE
40.963725,-81.995753,Wayne,OH
29.717859,-90.126232,Jefferson,LA
36.688056,-98.665556,Woods,OK
41.062384,-94.369151,Union,IA
41.179167,-73.832778,Westchester,NY
29.366667,-82.251389,Marion,FL
42.61897,-78.179516,Wyoming,NY
29.799213,-90.809605,Lafourche,LA
42.460279,-84.420653,Ingham,MI
29.672566,-97.830634,Guadalupe,TX
35.088344,-89.80526,Shelby,TN
32.874742,-82.402459,Jefferson,GA
43.332211,-88.282377,Washington,WI
42.809722,-96.268889,Plymouth,IA
44.183433,-89.195252,Waushara,WI
37.281028,-119.557014,Madera,CA
41.758889,-74.357778,Ulster,NY
43.42777,-84.595239,Gratiot,MI
48.04144,-98.124243,Nelson,ND
38.863937,-81.878374,Mason,WV
39.251396,-86.418947,Monroe,IN
36.744635,-119.089931,Fresno,CA
34.874124,-97.711841,Grady,OK
41.647549,-93.472415,Polk,IA
31.183777,-82.183847,Brantley,GA
33.754596,-93.673529,Hempstead,AR
40.840654,-89.897038,Peoria,IL
36.808982,-85.819162,Monroe,KY
36.567209,-89.973679,Dunklin,MO
33.656111,-83.718333,Walton,GA
37.393499,-82.73245,Floyd,KY
40.61978,-74.425298,Union,NJ
48.3,114.27,Kalispell,MT
45.97948,-109.276093,Stillwater,MT
42.029859,-93.639398,Story,IA
42.424436,-123.08543,Jackson,OR
41.719933,-89.916865,Whiteside,IL
43.756636,-122.514095,Lane,OR
40.251353,-75.234643,Montgomery,PA
34.090556,-80.966389,Richland,SC
42.443667,-96.8574,Dixon,NE
44.284248,-88.311989,Outagamie,WI
38.002925,-93.471281,Hickory,MO
40.250278,-103.799444,Morgan,CO
39.430406,-78.988667,Mineral,WV
39.314388,-121.209229,Yuba,CA
43.958727,-91.941737,Winona,MN
35.54,-75.473333,Dare,NC
41.705833,-91.662778,Johnson,IA
31.348843,-88.376597,Washington,AL
44.021843,-91.4282,Trempealeau,WI
39.705,-85.822778,Hancock,IN
41.172365,-112.038177,Weber,UT
41.443601,-70.87854,Dukes,MA
40.656199,-81.585129,Stark,OH
38.602985,-75.774945,Dorchester,MD
36.3322,-84.6063,Scott,TN
43.737287,-98.469395,Aurora,SD
38.049016,-103.725143,Otero,CO
40.357703,-119.655265,Washoe,NV
32.793056,-115.690278,Imperial,CA
37.469731,-88.458062,Pope,IL
40.486056,-95.85046,Nemaha,NE
41.700433,-71.518349,Kent,RI
40.378889,-95.852646,Nemaha,NE
43.423053,-89.235362,Columbia,WI
44.261667,-72.064722,Caledonia,VT
36.317647,-90.599048,Clay,AR
35.583587,-80.963064,Catawba,NC
37.176111,-121.819722,Santa Clara,CA
27.9229,-82.8413,Pinellas,FL
34.802953,-91.006026,Lee,AR
40.750316,-73.939393,Queens,NY
44.523157,-86.206057,Manistee,MI
33.768355,-86.808417,Jefferson,AL
41.043316,-88.177156,Kankakee,IL
31.282884,-100.822101,Irion,TX
41.170512,-74.750025,Sussex,NJ
33.745009,-96.549574,Grayson,TX
41.805367,-81.058819,Lake,OH
33.597889,-86.343151,Saint Clair,AL
42.726,-87.7825,Racine,WI
41.888263,-71.394527,Providence,RI
40.585556,-79.828889,Allegheny,PA
39.186214,-83.950087,Brown,OH
41.491162,-74.915234,Sullivan,NY
38.090327,-89.38578,Perry,IL
46.91557,-119.581473,Grant,WA
42.144167,-74.490278,Ulster,NY
36.493676,-77.191112,Northampton,NC
45.58275,-106.279722,Rosebud,MT
26.278698,-80.112439,Broward,FL
40.5,110.63,Roosevelt,UT
41.873996,-72.272774,Tolland,CT
42.237047,-71.918829,Worcester,MA
42.275497,-74.01138,Greene,NY
42.038356,-88.260631,Kane,IL
35.293241,-84.912684,Meigs,TN
40.872208,-78.275705,Clearfield,PA
42.34779,-71.156599,Suffolk,MA
44.835569,-92.290599,Pierce,WI
37.129171,-121.64636,Santa Clara,CA
40.059722,-75.653611,Chester,PA
35.675738,-97.059685,Lincoln,OK
39.994385,-85.622736,Madison,IN
42.689643,-88.039004,Racine,WI
44.740373,-90.622913,Clark,WI
38.28,76.4,Patuxent,MD
40.48772,-78.555435,Cambria,PA
39.385286,-88.345698,Coles,IL
37.608367,-99.301057,Kiowa,KS
44.528056,-73.4075,Essex,NY
37.503918,-119.892496,Mariposa,CA
40.03202,-81.006564,Belmont,OH
39.769179,-99.030848,Smith,KS
38.328918,-120.567705,Calaveras,CA
34.334425,-82.400164,Abbeville,SC
38.775256,-93.431266,Pettis,MO
39.570265,-120.677767,Sierra,CA
40.295995,-90.04952,Mason,IL
27.530833,-82.733611,Manatee,FL
36.535847,-119.844581,Fresno,CA
30.442133,-97.629895,Travis,TX
39.280198,-78.464413,Hampshire,WV
37.795343,-95.936818,Woodson,KS
40.362222,-79.470833,Westmoreland,PA
39.027361,-94.20874,Jackson,MO
28.945291,-81.299524,Volusia,FL
44.267485,-83.544905,Iosco,MI
40.037394,-84.203151,Miami,OH
35.744444,-109.075833,Apache,AZ
44.716792,-122.768356,Linn,OR
43.138606,-111.015996,Lincoln,WY
35.279444,-80.735833,Mecklenburg,NC
39.875,-85.466111,Henry,IN
34.929936,-94.657072,Le Flore,OK
35.208526,-95.895795,Mcintosh,OK
39.588046,-95.49845,Atchison,KS
45.921859,-122.71256,Cowlitz,WA
41.134332,-74.917595,Sussex,NJ
38.877928,-75.836071,Caroline,MD
38.039295,-86.299104,Meade,KY
40.856681,-73.116751,Suffolk,NY
38.48811,-120.870258,Amador,CA
33.63601,-97.221436,Cooke,TX
39.442369,-88.044799,Clark,IL
21.406262,-157.744781,Honolulu,HI
30.673611,-97.584444,Williamson,TX
37.77,99.97,Dodge City,KS
45.111645,-94.793779,Kandiyohi,MN
37.423987,-88.346189,Hardin,IL
40.672416,-93.136826,Wayne,IA
38.890238,-91.371473,Montgomery,MO
37.872847,-95.590026,Woodson,KS
30.150899,-82.966182,Suwannee,FL
38.33046,-82.428707,Wayne,WV
34.319444,-90.455556,Coahoma,MS
43.344519,-75.450919,Oneida,NY
42.332778,-71.116667,Norfolk,MA
42.942365,-83.318371,Lapeer,MI
33.534265,-81.249858,Orangeburg,SC
